NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR
423500,Metal and Mineral (except Petroleum) Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,30,17.9,0.03,~,32.14,"66,840",4.1,23.21,27.12,32.51,37.18,43.12,"48,270","56,400","67,620","77,330","89,680",,,2014
423500,Metal and Mineral (except Petroleum) Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,detailed,380,18.8,0.3,3,31.95,"66,460",5.1,14.9,22.03,29.54,39.71,54.55,"30,980","45,820","61,430","82,610","113,470",,,2014
423500,Metal and Mineral (except Petroleum) Merchant Wholesalers,13-2041,Credit Analysts,detailed,120,25.7,0.1,1,33.89,"70,500",6.1,19.45,24.01,29.3,40.85,55.71,"40,460","49,940","60,930","84,980","115,870",,,2014
423500,Metal and Mineral (except Petroleum) Merchant Wholesalers,15-1121,Computer Systems Analysts,detailed,50,27.4,0.04,~,42.92,"89,270",9.5,23.67,28.76,39.31,47.34,81.99,"49,240","59,820","81,770","98,470","170,530",,,2014
423500,Metal and Mineral (except Petroleum) Merchant Wholesalers,15-1122,Information Security Analysts,detailed,40,20.6,0.03,~,40.74,"84,750",9.2,24.24,30.67,36.85,52.6,64.38,"50,420","63,790","76,640","109,410","133,900",,,2014
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,170,10.6,0.05,~,32.77,"68,170",3,19.36,24.2,31.11,41.44,49.07,"40,260","50,330","64,700","86,200","102,060",,,2014
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,detailed,"3,540",5.2,1.1,6,33.43,"69,530",2.6,16.37,21.2,29.42,42.33,58.48,"34,060","44,100","61,200","88,040","121,640",,,2014
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,13-2031,Budget Analysts,detailed,280,37.5,0.09,~,35.87,"74,610",5.1,21.64,26.85,34.32,43.9,54.97,"45,010","55,840","71,390","91,320","114,330",,,2014
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,13-2041,Credit Analysts,detailed,390,21.4,0.12,1,32.09,"66,740",3.9,19.09,22.43,28.3,38.38,53.55,"39,700","46,660","58,870","79,830","111,380",,,2014
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,13-2051,Financial Analysts,detailed,440,9.4,0.14,1,35.97,"74,810",3.1,21.28,26.43,33.26,42.2,54.77,"44,260","54,980","69,180","87,780","113,920",,,2014
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,15-1121,Computer Systems Analysts,detailed,"1,140",11.4,0.36,1,42.62,"88,650",2,24.94,31.8,40.93,53.01,63.54,"51,880","66,140","85,130","110,270","132,150",,,2014
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,15-1122,Information Security Analysts,detailed,270,22.2,0.09,~,43.52,"90,520",3.2,25.65,32.82,42.36,53.36,65.43,"53,350","68,260","88,100","110,980","136,090",,,2014
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,15-1141,Database Administrators,detailed,150,13.2,0.05,~,38.59,"80,260",5.8,20.35,26.53,37.16,49.66,60.31,"42,340","55,180","77,300","103,280","125,450",,,2014
423600,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,15-2031,Operations Research Analysts,detailed,140,17.7,0.04,~,44.94,"93,480",9.8,22.32,28.81,38.42,56.06,79.92,"46,420","59,920","79,910","116,600","166,240",,,2014
423700,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,70,20.8,0.03,~,28.11,"58,470",4.5,17.85,21.04,26.91,35.01,42.02,"37,130","43,760","55,970","72,820","87,400",,,2014
423700,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",13-1161,Market Research Analysts and Marketing Specialists,detailed,"1,120",9.4,0.48,3,28.64,"59,570",2.7,15.98,19.58,26.78,36.04,45.29,"33,240","40,720","55,700","74,960","94,200",,,2014
423700,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",13-2041,Credit Analysts,detailed,160,15,0.07,~,29.84,"62,070",4.4,17.03,21.85,28.77,35.63,45.13,"35,410","45,440","59,830","74,110","93,860",,,2014
423700,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",15-1121,Computer Systems Analysts,detailed,220,18.5,0.09,~,35.81,"74,480",4.8,21.94,26.06,32.81,42.11,51.6,"45,640","54,210","68,250","87,580","107,330",,,2014
423700,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",15-1141,Database Administrators,detailed,60,24.5,0.02,~,36.99,"76,950",4.5,23.44,28.27,36.18,45.6,53.69,"48,750","58,810","75,260","94,850","111,680",,,2014
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,170,11.7,0.02,~,27.91,"58,050",3.7,18.93,21.66,26.43,33.25,40.53,"39,370","45,060","54,970","69,170","84,300",,,2014
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-1161,Market Research Analysts and Marketing Specialists,detailed,"2,730",7.2,0.41,3,29.85,"62,080",2.7,15.59,20.43,26.62,37.13,49.46,"32,430","42,490","55,380","77,230","102,880",,,2014
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-2031,Budget Analysts,detailed,80,21.8,0.01,~,34.15,"71,030",4.3,24.09,26.97,32.32,39.05,50.1,"50,110","56,100","67,220","81,220","104,210",,,2014
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-2041,Credit Analysts,detailed,270,13.4,0.04,~,29.76,"61,900",3.4,18.82,21.38,27,35.11,45.54,"39,150","44,480","56,160","73,020","94,730",,,2014
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-2051,Financial Analysts,detailed,110,15,0.02,~,36.71,"76,370",7,19.6,23.2,34.01,42.58,53.23,"40,770","48,270","70,740","88,570","110,710",,,2014
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",15-1121,Computer Systems Analysts,detailed,460,12.6,0.07,~,39.65,"82,470",2.5,25.47,30.04,38.85,46.15,56.69,"52,970","62,480","80,810","95,990","117,920",,,2014
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",15-1122,Information Security Analysts,detailed,50,16.1,0.01,~,39.89,"82,970",4.6,22.76,30.5,39.79,50.52,56.96,"47,340","63,440","82,760","105,080","118,470",,,2014
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",15-1141,Database Administrators,detailed,120,13.4,0.02,~,36.25,"75,400",5.2,19.97,26.91,34.63,45.74,57.03,"41,530","55,970","72,040","95,140","118,630",,,2014
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",15-2031,Operations Research Analysts,detailed,40,29.6,0.01,~,34.82,"72,430",4.5,19.75,29.34,35.88,42.86,47.45,"41,070","61,020","74,630","89,150","98,700",,,2014
423900,Miscellaneous Durable Goods Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,90,38.6,0.03,~,28.53,"59,330",7.6,19.19,21.38,25.84,35.26,43.95,"39,920","44,470","53,750","73,340","91,420",,,2014
423900,Miscellaneous Durable Goods Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,detailed,"2,280",6.5,0.76,4,29.96,"62,330",2.5,15.92,20.57,26.97,36.84,48.54,"33,120","42,790","56,090","76,620","100,960",,,2014
423900,Miscellaneous Durable Goods Merchant Wholesalers,13-2041,Credit Analysts,detailed,130,20.4,0.04,~,30.34,"63,110",4.7,18.88,21.93,28.07,36.34,44.85,"39,270","45,610","58,390","75,590","93,280",,,2014
423900,Miscellaneous Durable Goods Merchant Wholesalers,13-2051,Financial Analysts,detailed,**,**,**,~,38.94,"81,000",4.9,22.48,26.64,33.91,47.77,60.38,"46,750","55,400","70,520","99,370","125,600",,,2014
423900,Miscellaneous Durable Goods Merchant Wholesalers,15-1121,Computer Systems Analysts,detailed,230,16.5,0.07,~,39.81,"82,800",4.9,19.17,30.09,39.38,49.04,59.57,"39,870","62,580","81,900","102,000","123,900",,,2014
423900,Miscellaneous Durable Goods Merchant Wholesalers,15-1122,Information Security Analysts,detailed,80,25.5,0.03,~,43.3,"90,060",5.3,29.71,34.22,41.72,52.3,63.48,"61,800","71,170","86,780","108,790","132,030",,,2014
423900,Miscellaneous Durable Goods Merchant Wholesalers,15-1141,Database Administrators,detailed,50,32.2,0.02,~,35.83,"74,540",3.7,21.56,27.04,35.34,45.02,52.49,"44,850","56,250","73,510","93,640","109,180",,,2014
424100,Paper and Paper Product Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,detailed,960,8.5,0.77,3,31.42,"65,360",5.3,16.22,21.55,28.66,38.6,51.68,"33,730","44,830","59,610","80,280","107,490",,,2014
424100,Paper and Paper Product Merchant Wholesalers,13-2041,Credit Analysts,detailed,140,17.8,0.12,1,31.68,"65,900",3.1,19.71,25.29,32.04,36.54,42.35,"41,010","52,610","66,650","76,000","88,090",,,2014
424100,Paper and Paper Product Merchant Wholesalers,15-1121,Computer Systems Analysts,detailed,200,14.7,0.16,1,39.21,"81,570",5.1,24.78,31.05,37.35,47.41,57.27,"51,540","64,580","77,680","98,610","119,120",,,2014
424100,Paper and Paper Product Merchant Wholesalers,15-1122,Information Security Analysts,detailed,**,**,**,~,30.93,"64,340",12.2,20.25,22.21,25.28,31.68,57.09,"42,120","46,200","52,590","65,890","118,740",,,2014
424100,Paper and Paper Product Merchant Wholesalers,15-1141,Database Administrators,detailed,30,19.6,0.03,~,45.26,"94,130",9.5,23.84,32.41,39.34,52.75,66.13,"49,580","67,410","81,820","109,720","137,560",,,2014
424200,Drugs and Druggists' Sundries Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,80,17.5,0.04,~,33.86,"70,440",3.9,19.9,24.35,32.04,41.96,50.43,"41,400","50,640","66,640","87,280","104,890",,,2014
424200,Drugs and Druggists' Sundries Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,detailed,"2,240",7.4,1.17,8,33.55,"69,790",4.2,16.68,21.7,29.81,42.31,58.52,"34,700","45,130","62,000","88,010","121,720",,,2014
424200,Drugs and Druggists' Sundries Merchant Wholesalers,13-2031,Budget Analysts,detailed,140,34.9,0.07,~,37.08,"77,120",3.9,21.58,27.47,36.87,45.38,55.48,"44,890","57,130","76,680","94,390","115,390",,,2014
424200,Drugs and Druggists' Sundries Merchant Wholesalers,13-2041,Credit Analysts,detailed,210,27.8,0.11,1,28.72,"59,730",5.4,16.99,20.39,26.15,36.07,44.1,"35,330","42,410","54,400","75,020","91,740",,,2014
424200,Drugs and Druggists' Sundries Merchant Wholesalers,13-2051,Financial Analysts,detailed,290,14.4,0.15,1,40.44,"84,110",4.5,23.26,29.85,37.73,48.16,59.73,"48,390","62,090","78,470","100,170","124,230",,,2014
424200,Drugs and Druggists' Sundries Merchant Wholesalers,15-1121,Computer Systems Analysts,detailed,300,21.8,0.16,1,39.93,"83,060",3.4,23.29,28.19,37.42,48.27,60.72,"48,440","58,630","77,840","100,400","126,290",,,2014
424200,Drugs and Druggists' Sundries Merchant Wholesalers,15-1122,Information Security Analysts,detailed,40,35,0.02,~,34.84,"72,480",10.4,16.11,17.9,33.06,49.9,58.84,"33,500","37,230","68,760","103,800","122,390",,,2014
424200,Drugs and Druggists' Sundries Merchant Wholesalers,15-1141,Database Administrators,detailed,130,16.3,0.07,1,40.74,"84,740",4.4,23.1,29.16,39.24,51.54,61.78,"48,060","60,660","81,630","107,190","128,510",,,2014
424200,Drugs and Druggists' Sundries Merchant Wholesalers,15-2031,Operations Research Analysts,detailed,80,20.9,0.04,~,40.61,"84,470",3.4,26.95,32.54,40.09,48.69,56.93,"56,060","67,690","83,390","101,280","118,420",,,2014
424200,Drugs and Druggists' Sundries Merchant Wholesalers,15-2041,Statisticians,detailed,140,16,0.07,~,52,"108,160",5,29.62,40.46,52.23,62.7,71.63,"61,600","84,160","108,640","130,410","148,980",,,2014
424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",13-1161,Market Research Analysts and Marketing Specialists,detailed,"1,610",9.2,1.11,5,30.46,"63,360",2.6,16.44,20.44,28.66,37.87,46.39,"34,200","42,510","59,620","78,770","96,490",,,2014
424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",13-2041,Credit Analysts,detailed,180,14.9,0.12,1,34.39,"71,540",6.8,19.99,24.45,29.41,40.13,49.83,"41,580","50,860","61,170","83,480","103,640",,,2014
424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",13-2051,Financial Analysts,detailed,90,40.2,0.06,~,43.83,"91,160",3.6,30.02,32.81,37.51,59.92,70.74,"62,450","68,240","78,020","124,630","147,140",,,2014
424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",15-1121,Computer Systems Analysts,detailed,50,17.2,0.04,~,39.19,"81,510",4.7,23.64,30.38,38.35,46.42,56.66,"49,160","63,200","79,760","96,550","117,850",,,2014
424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",15-1141,Database Administrators,detailed,50,29.5,0.03,~,33.15,"68,950",11.6,15.99,18.04,30.9,47.22,55.83,"33,260","37,520","64,270","98,210","116,120",,,2014
424400,Grocery and Related Product Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,160,17.9,0.02,~,28.63,"59,550",2.7,18.51,23.93,27.75,33.24,40.41,"38,500","49,780","57,710","69,140","84,060",,,2014
424400,Grocery and Related Product Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,detailed,"4,540",9.1,0.62,4,30.19,"62,790",2.2,16.63,20.95,27.58,36.92,48.11,"34,600","43,580","57,360","76,780","100,070",,,2014
424400,Grocery and Related Product Merchant Wholesalers,13-2031,Budget Analysts,detailed,30,25,0,~,36.37,"75,650",9.9,19.74,23.65,35.62,44.19,59.74,"41,050","49,180","74,090","91,920","124,260",,,2014
424400,Grocery and Related Product Merchant Wholesalers,13-2041,Credit Analysts,detailed,570,8.9,0.08,1,28.88,"60,070",2.5,17.08,20.74,26.23,35.28,46.12,"35,530","43,140","54,560","73,370","95,940",,,2014
424400,Grocery and Related Product Merchant Wholesalers,13-2051,Financial Analysts,detailed,200,12.9,0.03,~,35.03,"72,860",5.2,20.9,25.82,32.14,40.68,47.94,"43,470","53,710","66,850","84,620","99,720",,,2014
424400,Grocery and Related Product Merchant Wholesalers,15-1121,Computer Systems Analysts,detailed,210,17.5,0.03,~,39.93,"83,060",3.3,24.23,30.96,38.54,48.58,57.67,"50,400","64,400","80,170","101,040","119,960",,,2014
424400,Grocery and Related Product Merchant Wholesalers,15-1122,Information Security Analysts,detailed,40,32.1,0.01,~,38.32,"79,700",6.3,20.28,26.83,36.53,48.41,57.42,"42,190","55,800","75,980","100,700","119,440",,,2014
424400,Grocery and Related Product Merchant Wholesalers,15-1141,Database Administrators,detailed,140,12.7,0.02,~,35.47,"73,770",3.1,20.53,25.08,33.71,44.93,55.24,"42,700","52,170","70,120","93,450","114,900",,,2014
424500,Farm Product Raw Material Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,detailed,80,20.4,0.11,1,31.45,"65,420",6.8,16.52,20.45,28.83,41.64,53.17,"34,350","42,530","59,970","86,620","110,590",,,2014
424600,Chemical and Allied Products Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,60,37,0.04,~,32.44,"67,470",5.8,20.24,24.32,30.31,37.03,46.67,"42,090","50,580","63,040","77,010","97,080",,,2014
424600,Chemical and Allied Products Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,detailed,940,9.2,0.73,4,31.39,"65,300",3.6,15.82,20.61,28.73,37.82,50.69,"32,910","42,860","59,760","78,680","105,440",,,2014
424600,Chemical and Allied Products Merchant Wholesalers,13-2041,Credit Analysts,detailed,110,18.5,0.08,1,30.31,"63,050",4.7,19.6,21.99,27.5,36.45,46.81,"40,770","45,750","57,200","75,810","97,370",,,2014
424600,Chemical and Allied Products Merchant Wholesalers,13-2051,Financial Analysts,detailed,150,29.3,0.12,~,35.87,"74,610",4.6,21.05,26.4,33.32,43.29,55.44,"43,790","54,900","69,300","90,040","115,310",,,2014
424600,Chemical and Allied Products Merchant Wholesalers,15-1121,Computer Systems Analysts,detailed,**,**,**,~,47.12,"98,000",4.1,29.55,38.11,46.76,55.43,65.01,"61,470","79,260","97,250","115,290","135,220",,,2014
424600,Chemical and Allied Products Merchant Wholesalers,15-1141,Database Administrators,detailed,30,38,0.03,~,39.49,"82,130",8.2,29.81,32.22,36.15,46.33,57.36,"62,000","67,010","75,190","96,360","119,320",,,2014
424700,Petroleum and Petroleum Products Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,detailed,230,27.3,0.24,1,33.96,"70,640",7,16.72,20.66,28.76,43.37,60.71,"34,770","42,970","59,820","90,210","126,270",,,2014
424700,Petroleum and Petroleum Products Merchant Wholesalers,13-2041,Credit Analysts,detailed,120,10.7,0.12,1,27.94,"58,120",4.5,15.61,18.75,23.67,34.89,48.52,"32,470","39,010","49,230","72,570","100,910",,,2014
424700,Petroleum and Petroleum Products Merchant Wholesalers,13-2051,Financial Analysts,detailed,40,13.7,0.04,~,36.21,"75,320",6.4,24.5,27.66,33.59,41.03,56.2,"50,960","57,520","69,870","85,330","116,900",,,2014
424700,Petroleum and Petroleum Products Merchant Wholesalers,15-1121,Computer Systems Analysts,detailed,50,20.9,0.05,~,35.57,"73,990",7.4,20.22,25.34,32.3,40.78,55.23,"42,070","52,710","67,190","84,830","114,880",,,2014
424800,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,30,20.4,0.02,1,30.89,"64,260",4.5,19.11,23.57,30.68,37.83,44.74,"39,760","49,020","63,810","78,680","93,070",,,2014
424800,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",13-1161,Market Research Analysts and Marketing Specialists,detailed,"1,840",6.8,1,11,30.67,"63,790",2.7,15.92,21.22,28.16,37.4,48.38,"33,110","44,130","58,570","77,790","100,640",,,2014
424800,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",13-2041,Credit Analysts,detailed,100,13.8,0.05,1,30.17,"62,760",5.3,17.65,21.86,29.82,36.05,43.44,"36,710","45,470","62,020","74,980","90,360",,,2014
424800,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",13-2051,Financial Analysts,detailed,50,14.4,0.03,1,42.09,"87,550",8.5,25.2,29.1,36.09,46.92,74.49,"52,420","60,540","75,070","97,580","154,930",,,2014
424800,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",15-1121,Computer Systems Analysts,detailed,60,17.2,0.03,~,40.37,"83,970",3.5,25.32,30.16,38.28,46.49,62.57,"52,660","62,730","79,620","96,700","130,150",,,2014
424800,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",15-1141,Database Administrators,detailed,40,20.2,0.02,1,46.79,"97,310",6.3,27.19,34.01,45.49,62.03,71.05,"56,550","70,740","94,610","129,020","147,780",,,2014
424900,Miscellaneous Nondurable Goods Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,80,23.2,0.02,~,32.45,"67,500",4.2,20.53,23.35,29.46,38.88,47.87,"42,710","48,560","61,280","80,870","99,560",,,2014
424900,Miscellaneous Nondurable Goods Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,detailed,"2,550",7.6,0.76,4,28.01,"58,260",2.6,14.31,17.79,25.08,35.5,46.69,"29,760","37,000","52,170","73,830","97,110",,,2014
